SK_ID_CURR,prob_randomforest
270118,0.08
270120,0.09
270122,0.03
270127,0.12
270131,0.11
270142,0.04
270146,0.06
270148,0.1
270152,0.04
270165,0.04
270170,0.09
270188,0.02
270204,0.08
270235,0.02
270243,0.2
270254,0.05
270265,0.03
270270,0.2
270287,0.01
270295,0.09
270296,0.05
270302,0.0
270304,0.17
270307,0.05
270310,0.15
270317,0.06
270324,0.1
270326,0.03
270337,0.08
270363,0.13
270371,0.02
270373,0.03
270375,0.07
270376,0.03
270379,0.01
270383,0.3
270390,0.08
270393,0.02
270402,0.06
270410,0.02
270411,0.05
270412,0.13
270415,0.11
270417,0.16
270436,0.25
270440,0.07
270449,0.04
270450,0.06
270457,0.19
270460,0.02
270461,0.07
270467,0.03
270473,0.06
270486,0.16
270488,0.11
270513,0.1
270518,0.13
270522,0.08
270526,0.09
270532,0.05
270545,0.15
270548,0.14
270550,0.01
270562,0.15
270564,0.06
270571,0.03
270572,0.18
270574,0.11
270575,0.12
270579,0.01
270612,0.23
270613,0.31
270622,0.03
270636,0.02
270643,0.0
270644,0.02
270645,0.04
270658,0.06
270661,0.09
270665,0.03
270676,0.1
270685,0.09
270695,0.13
270712,0.05
270719,0.05
270740,0.01
270753,0.06
270756,0.1
270759,0.2
270760,0.07
270764,0.1
270767,0.05
270778,0.03
270782,0.16
270794,0.11
270795,0.34
270799,0.11
270807,0.01
270821,0.13
270826,0.2
270829,0.04
270831,0.03
270843,0.09
270844,0.07
270847,0.08
270854,0.05
270856,0.15
270861,0.04
270862,0.06
270864,0.06
270881,0.11
270883,0.04
270885,0.34
270888,0.06
270894,0.03
270906,0.1
270914,0.09
270919,0.09
270935,0.03
270945,0.09
270957,0.03
270966,0.13
270970,0.15
270971,0.11
270976,0.04
270977,0.23
270978,0.04
270979,0.16
270982,0.04
270987,0.09
270989,0.22
270991,0.03
270992,0.03
270993,0.13
270997,0.35
271010,0.31
271025,0.05
271037,0.1
271038,0.03
271054,0.01
271056,0.11
271065,0.07
271070,0.04
271095,0.03
271099,0.02
271102,0.03
271103,0.07
271105,0.18
271106,0.1
271117,0.01
271134,0.1
271135,0.12
271137,0.14
271145,0.07
271149,0.02
271195,0.04
271199,0.17
271200,0.21
271220,0.02
271233,0.06
271234,0.18
271236,0.08
271248,0.04
271250,0.32
271251,0.09
271255,0.08
271261,0.06
271269,0.01
271276,0.07
271296,0.16
271304,0.07
271314,0.0
271318,0.01
271322,0.02
271325,0.02
271354,0.08
271355,0.04
271359,0.03
271361,0.06
271363,0.28
271367,0.11
271368,0.14
271369,0.03
271393,0.21
271409,0.16
271415,0.06
271418,0.16
271429,0.08
271431,0.06
271432,0.13
271442,0.15
271446,0.18
271448,0.05
271450,0.38
271452,0.08
271460,0.12
271461,0.19
271472,0.1
271496,0.03
271515,0.01
271527,0.14
271537,0.06
271544,0.23
271562,0.08
271565,0.08
271566,0.21
271567,0.09
271570,0.23
271576,0.11
271582,0.08
271586,0.08
271593,0.07
271598,0.06
271606,0.12
271607,0.01
271616,0.2
271617,0.05
271624,0.06
271638,0.08
271652,0.02
271657,0.02
271662,0.1
271665,0.04
271667,0.03
271670,0.2
271675,0.03
271679,0.24
271682,0.12
271696,0.14
271699,0.04
271733,0.06
271739,0.04
271746,0.01
271753,0.04
271756,0.19
271762,0.05
271777,0.06
271781,0.09
271785,0.05
271786,0.02
271790,0.03
271801,0.13
271806,0.06
271807,0.12
271810,0.14
271811,0.04
271815,0.14
271847,0.04
271875,0.05
271878,0.16
271880,0.1
271883,0.05
271911,0.13
271912,0.06
271914,0.1
271922,0.13
271933,0.03
271945,0.03
271952,0.07
271954,0.04
271961,0.01
271967,0.04
271969,0.04
271980,0.13
271989,0.0
271991,0.17
272000,0.09
272004,0.13
272010,0.13
272013,0.23
272029,0.06
272030,0.09
272031,0.03
272035,0.06
272040,0.31
272043,0.08
272055,0.12
272068,0.07
272075,0.2
272081,0.02
272090,0.08
272104,0.03
272116,0.13
272121,0.05
272129,0.04
272143,0.05
272146,0.02
272148,0.17
272152,0.2
272167,0.01
272180,0.07
272192,0.04
272201,0.09
272205,0.07
272209,0.02
272211,0.04
272228,0.05
272233,0.18
272235,0.11
272249,0.16
272267,0.11
272270,0.07
272276,0.04
272302,0.18
272303,0.01
272308,0.14
272309,0.09
272311,0.06
272313,0.04
272353,0.06
272366,0.02
272367,0.1
272371,0.03
272381,0.06
272404,0.12
272405,0.15
272418,0.07
272419,0.06
272425,0.1
272438,0.2
272444,0.1
272445,0.05
272462,0.11
272474,0.02
272478,0.16
272479,0.18
272480,0.14
272482,0.08
272511,0.25
272512,0.06
272516,0.02
272517,0.01
272522,0.06
272537,0.12
272555,0.01
272564,0.19
272566,0.05
272573,0.02
272575,0.07
272583,0.06
272593,0.09
272627,0.03
272628,0.16
272630,0.03
272632,0.04
272635,0.33
272636,0.1
272661,0.08
272669,0.02
272672,0.07
272681,0.16
272682,0.1
272691,0.06
272697,0.04
272706,0.07
272708,0.03
272717,0.05
272722,0.03
272723,0.02
272737,0.01
272744,0.1
272752,0.21
272757,0.02
272760,0.06
272763,0.17
272768,0.05
272779,0.01
272781,0.23
272787,0.16
272795,0.08
272799,0.07
272820,0.1
272821,0.06
272829,0.04
272852,0.03
272863,0.18
272878,0.06
272886,0.06
272891,0.18
272903,0.08
272914,0.01
272928,0.14
272937,0.09
272938,0.11
272944,0.05
272965,0.17
272967,0.04
272969,0.12
272983,0.12
272998,0.14
273002,0.1
273005,0.04
273010,0.01
273011,0.05
273017,0.05
273021,0.11
273023,0.2
273027,0.05
273035,0.07
273047,0.12
273053,0.03
273060,0.1
273062,0.08
273074,0.13
273078,0.03
273079,0.15
273087,0.1
273107,0.03
273109,0.02
273112,0.18
273113,0.08
273117,0.12
273121,0.26
273137,0.11
273156,0.09
273157,0.14
273177,0.16
273192,0.04
273193,0.07
273194,0.01
273198,0.09
273199,0.0
273206,0.13
273213,0.03
273235,0.08
273244,0.03
273247,0.13
273248,0.18
273254,0.06
273259,0.06
273270,0.01
273272,0.07
273287,0.06
273289,0.08
273294,0.1
273301,0.09
273304,0.16
273313,0.08
273314,0.14
273333,0.05
273336,0.28
273343,0.07
273353,0.07
273359,0.03
273371,0.04
273402,0.19
273415,0.03
273420,0.33
273424,0.06
273428,0.05
273429,0.12
273443,0.13
273457,0.04
273458,0.07
273467,0.16
273477,0.1
273482,0.08
273495,0.03
273496,0.02
273503,0.02
273507,0.04
273508,0.1
273510,0.09
273524,0.06
273552,0.01
273556,0.02
273566,0.08
273579,0.05
273584,0.15
273595,0.06
273606,0.05
273623,0.02
273625,0.04
273638,0.28
273660,0.04
273664,0.06
273683,0.08
273686,0.07
273687,0.19
273699,0.14
273700,0.18
273719,0.03
273721,0.34
273728,0.11
273764,0.04
273770,0.1
273774,0.05
273792,0.04
273806,0.03
273807,0.07
273818,0.03
273823,0.07
273835,0.25
273856,0.04
273861,0.01
273863,0.13
273864,0.17
273874,0.14
273879,0.09
273892,0.25
273895,0.12
273899,0.04
273900,0.23
273912,0.07
273921,0.01
273941,0.11
273946,0.01
273954,0.17
273956,0.08
273962,0.09
273968,0.08
273985,0.06
274000,0.08
274003,0.01
274004,0.03
274006,0.05
274019,0.22
274022,0.26
274023,0.09
274034,0.02
274043,0.0
274052,0.06
274054,0.16
274058,0.2
274063,0.14
274070,0.02
274072,0.05
274081,0.03
274108,0.08
274118,0.24
274125,0.05
274129,0.0
274140,0.04
274142,0.09
274146,0.09
274147,0.09
274155,0.02
274163,0.03
274165,0.03
274174,0.02
274182,0.14
274186,0.08
274188,0.09
274193,0.1
274198,0.13
274216,0.06
274219,0.06
274225,0.15
274229,0.04
274248,0.08
274268,0.03
274274,0.01
274286,0.02
274289,0.11
274297,0.05
274302,0.02
274326,0.02
274346,0.14
274348,0.07
274349,0.05
274350,0.0
274353,0.03
274359,0.25
274364,0.02
274368,0.04
274373,0.13
274378,0.11
274389,0.06
274390,0.02
274391,0.01
274392,0.08
274396,0.14
274408,0.11
274409,0.05
274424,0.21
274453,0.09
274460,0.05
274465,0.02
274468,0.04
274481,0.12
274482,0.09
274484,0.04
274490,0.15
274509,0.04
274511,0.03
274515,0.05
274521,0.11
274523,0.06
274525,0.08
274539,0.04
274541,0.07
274574,0.12
274585,0.01
274587,0.04
274594,0.08
274600,0.22
274605,0.04
274611,0.03
274619,0.12
274641,0.13
274666,0.11
274688,0.1
274690,0.08
274699,0.1
274703,0.06
274715,0.0
274717,0.09
274760,0.1
274774,0.15
274791,0.19
274801,0.04
274804,0.05
274808,0.18
274813,0.09
274815,0.09
274818,0.04
274820,0.07
274829,0.08
274847,0.13
274865,0.1
274870,0.09
274881,0.17
274890,0.15
274894,0.03
274902,0.02
274905,0.11
274911,0.09
274912,0.11
274914,0.02
274927,0.05
274931,0.02
274944,0.19
274951,0.05
274953,0.07
274954,0.01
274961,0.07
274965,0.08
274972,0.16
274978,0.08
274984,0.07
274993,0.03
274996,0.02
275043,0.04
275048,0.03
275052,0.06
275059,0.02
275060,0.06
275071,0.03
275077,0.06
275078,0.04
275091,0.06
275098,0.17
275111,0.1
275120,0.11
275121,0.08
275125,0.04
275129,0.06
275139,0.02
275150,0.05
275153,0.04
275166,0.11
275185,0.16
275199,0.2
275201,0.06
275203,0.05
275216,0.16
275225,0.31
275226,0.05
275232,0.09
275254,0.05
275256,0.36
275272,0.26
275278,0.0
275280,0.06
275286,0.15
275288,0.01
275299,0.03
275306,0.04
275313,0.03
275314,0.04
275319,0.26
275324,0.1
275330,0.01
275334,0.02
275335,0.11
275337,0.06
275339,0.08
275351,0.11
275352,0.03
275367,0.07
275384,0.06
275392,0.14
275393,0.05
275408,0.03
275411,0.16
275413,0.16
275415,0.05
275416,0.05
275422,0.06
275424,0.1
275438,0.14
275440,0.1
275468,0.01
275469,0.06
275473,0.04
275482,0.19
275488,0.04
275502,0.05
275503,0.07
275511,0.09
275518,0.02
275520,0.11
275524,0.02
275531,0.08
275537,0.09
275558,0.1
275574,0.11
275576,0.05
275583,0.03
275588,0.1
275605,0.27
275612,0.16
275627,0.14
275633,0.06
275646,0.1
275647,0.16
275653,0.25
275661,0.15
275683,0.05
275688,0.07
275691,0.12
275713,0.11
275731,0.0
275735,0.14
275739,0.03
275761,0.18
275762,0.09
275767,0.06
275768,0.1
275769,0.15
275774,0.06
275776,0.1
275783,0.07
275800,0.04
275805,0.2
275836,0.01
275842,0.01
275855,0.17
275860,0.02
275870,0.18
275884,0.1
275897,0.14
275899,0.02
275900,0.1
275906,0.1
275912,0.08
275922,0.25
275929,0.29
275931,0.18
275932,0.02
275936,0.25
275937,0.01
275947,0.26
275949,0.17
275954,0.15
275958,0.03
275966,0.16
275967,0.11
275970,0.16
275989,0.12
275993,0.07
275995,0.12
275998,0.03
276007,0.08
276011,0.05
276029,0.16
276047,0.03
276048,0.07
276050,0.12
276054,0.05
276056,0.06
276057,0.05
276060,0.03
276084,0.01
276089,0.07
276118,0.08
276121,0.11
276122,0.06
276130,0.07
276134,0.19
276135,0.14
276142,0.2
276164,0.0
276195,0.18
276210,0.09
276235,0.1
276238,0.03
276242,0.01
276244,0.21
276247,0.07
276263,0.2
276306,0.29
276309,0.01
276319,0.06
276334,0.08
276338,0.06
276343,0.07
276344,0.04
276345,0.03
276348,0.05
276359,0.03
276363,0.13
276365,0.08
276366,0.16
276373,0.03
276378,0.04
276386,0.08
276405,0.16
276419,0.01
276422,0.08
276430,0.06
276437,0.07
276442,0.08
276444,0.05
276446,0.09
276455,0.14
276470,0.04
276472,0.04
276475,0.25
276479,0.02
276484,0.01
276487,0.12
276488,0.18
276495,0.11
276497,0.07
276508,0.18
276509,0.06
276516,0.03
276521,0.0
276525,0.08
276550,0.07
276560,0.03
276569,0.04
276584,0.01
276603,0.02
276615,0.02
276617,0.01
276622,0.18
276625,0.03
276629,0.08
276642,0.03
276664,0.08
276674,0.04
276675,0.34
276678,0.08
276692,0.03
276693,0.04
276697,0.01
276703,0.11
276705,0.06
276717,0.28
276728,0.05
276744,0.09
276762,0.11
276764,0.04
276781,0.25
276793,0.09
276798,0.04
276800,0.04
276805,0.12
276824,0.1
276826,0.02
276848,0.18
276854,0.12
276862,0.27
276865,0.07
276869,0.1
276880,0.04
276882,0.09
276886,0.01
276889,0.12
276892,0.09
276903,0.02
276906,0.05
276936,0.1
276945,0.04
276956,0.03
276958,0.01
276963,0.05
276966,0.03
276987,0.12
276993,0.15
276994,0.03
277004,0.06
277015,0.04
277021,0.15
277024,0.02
277032,0.16
277054,0.16
277055,0.06
277061,0.04
277065,0.18
277070,0.08
277079,0.17
277088,0.07
277108,0.15
277114,0.03
277121,0.15
277137,0.06
277148,0.06
277158,0.12
277162,0.11
277165,0.1
277167,0.0
277170,0.08
277172,0.04
277177,0.09
277179,0.23
277182,0.04
277185,0.02
277191,0.14
277200,0.18
277211,0.05
277217,0.04
277221,0.01
277226,0.05
277227,0.09
277228,0.2
277229,0.12
277244,0.13
277271,0.05
277274,0.08
277282,0.03
277286,0.01
277288,0.11
277290,0.0
277291,0.03
277296,0.01
277297,0.0
277320,0.02
277327,0.11
277335,0.18
277336,0.05
277338,0.12
277342,0.19
277344,0.05
277345,0.09
277349,0.05
277356,0.03
277370,0.04
277371,0.16
277379,0.14
277386,0.36
277390,0.11
277400,0.06
277401,0.19
277412,0.04
277413,0.16
277415,0.03
277417,0.15
277419,0.11
277422,0.11
277423,0.09
277425,0.03
277432,0.03
277438,0.02
277445,0.04
277447,0.14
277456,0.08
277457,0.05
277474,0.15
277488,0.12
277494,0.07
277501,0.14
277503,0.14
277510,0.12
277516,0.12
277521,0.15
277522,0.05
277530,0.03
277531,0.12
277536,0.08
277548,0.05
277550,0.09
277554,0.09
277555,0.05
277562,0.07
277565,0.16
277566,0.0
277572,0.08
277592,0.14
277593,0.02
277610,0.09
277621,0.06
277654,0.2
277668,0.02
277673,0.07
277675,0.05
277694,0.02
277697,0.07
277699,0.03
277700,0.06
277701,0.06
277708,0.03
277710,0.04
277717,0.06
277725,0.1
277731,0.13
277746,0.16
277753,0.03
277757,0.2
277764,0.01
277772,0.03
277775,0.17
277777,0.04
277787,0.04
277797,0.04
277798,0.11
277802,0.22
277812,0.04
277816,0.12
277820,0.08
277821,0.0
277822,0.13
277838,0.14
277845,0.03
277846,0.0
277854,0.1
277856,0.06
277866,0.1
277874,0.09
277893,0.09
277900,0.08
277964,0.06
277970,0.04
277976,0.04
277983,0.06
277994,0.03
278011,0.03
278025,0.23
278045,0.06
278048,0.19
278066,0.03
278088,0.06
278098,0.11
278101,0.22
278113,0.04
278114,0.03
278128,0.08
278152,0.13
278157,0.1
278168,0.13
278169,0.11
278174,0.05
278176,0.06
278181,0.12
278185,0.13
278225,0.1
278236,0.16
278242,0.13
278244,0.0
278251,0.06
278252,0.04
278272,0.01
278279,0.06
278287,0.25
278288,0.08
278309,0.04
278310,0.06
278316,0.11
278318,0.38
278320,0.01
278344,0.15
278356,0.15
278359,0.11
278361,0.0
278368,0.05
278372,0.06
278384,0.18
278388,0.01
278409,0.18
278414,0.1
278415,0.18
278416,0.11
278422,0.04
278423,0.21
278432,0.07
278436,0.03
278455,0.13
278461,0.21
278469,0.12
278482,0.1
278487,0.05
278493,0.03
278501,0.08
278508,0.21
278511,0.08
278519,0.01
278526,0.09
278530,0.07
278533,0.02
278539,0.1
278545,0.06
278556,0.1
278559,0.05
278587,0.1
278601,0.06
278603,0.07
278604,0.14
278605,0.04
278606,0.01
278613,0.11
278616,0.11
278618,0.13
278632,0.12
278633,0.02
278637,0.04
278645,0.05
278649,0.15
278653,0.11
278662,0.05
278673,0.16
278700,0.07
278703,0.14
278704,0.04
278723,0.09
278725,0.04
278730,0.03
278750,0.08
278765,0.08
278770,0.02
278779,0.04
278787,0.08
278791,0.05
278804,0.15
278807,0.08
278810,0.04
278812,0.04
278815,0.12
278821,0.14
278825,0.06
278832,0.07
278836,0.15
278838,0.14
278840,0.1
278844,0.05
278862,0.04
278863,0.03
278871,0.09
278875,0.05
278892,0.28
278899,0.0
278903,0.05
278909,0.05
278913,0.26
278931,0.04
278932,0.11
278933,0.09
278937,0.11
278952,0.11
278954,0.0
278960,0.2
278967,0.1
278968,0.1
278972,0.08
278976,0.18
278982,0.07
278983,0.03
279001,0.06
279015,0.06
279018,0.19
279035,0.22
279040,0.16
279043,0.13
279046,0.07
279061,0.07
279063,0.02
279065,0.12
279068,0.0
279070,0.04
279074,0.09
279076,0.1
279086,0.02
279095,0.06
279107,0.13
279108,0.31
279109,0.03
279110,0.09
279111,0.09
279129,0.06
279134,0.07
279137,0.09
279142,0.14
279146,0.03
279153,0.04
279157,0.07
279165,0.02
279166,0.04
279172,0.07
279173,0.08
279174,0.06
279179,0.11
279182,0.06
279186,0.1
279187,0.09
279189,0.04
279201,0.15
279202,0.04
279213,0.02
279214,0.02
279217,0.03
279230,0.28
279232,0.06
279233,0.03
279235,0.06
279250,0.1
279252,0.02
279257,0.13
279265,0.12
279266,0.08
279279,0.04
279281,0.04
279282,0.03
279285,0.09
279286,0.04
279297,0.01
279300,0.08
279318,0.05
279324,0.07
279334,0.01
279335,0.04
279336,0.19
279341,0.1
279342,0.22
279353,0.14
279357,0.13
279371,0.25
279376,0.02
279391,0.07
279392,0.01
279402,0.16
279406,0.21
279408,0.04
279434,0.07
279439,0.01
279448,0.11
279450,0.14
279456,0.0
279461,0.04
279466,0.05
279470,0.09
279471,0.1
279493,0.06
279500,0.06
279506,0.05
279512,0.09
279519,0.08
279533,0.0
279549,0.07
279551,0.28
279556,0.03
279557,0.14
279558,0.08
279566,0.2
279592,0.11
279595,0.25
279604,0.13
279608,0.08
279614,0.11
279618,0.11
279622,0.05
279648,0.21
279652,0.02
279653,0.07
279679,0.04
279690,0.1
279691,0.13
279694,0.07
279698,0.01
279702,0.07
279712,0.05
279713,0.13
279715,0.08
279725,0.05
279727,0.13
279733,0.0
279742,0.07
279748,0.03
279754,0.04
279756,0.17
279776,0.11
279778,0.16
279779,0.05
279782,0.2
279793,0.08
279794,0.05
279804,0.17
279810,0.04
279817,0.33
279828,0.03
279830,0.02
279831,0.07
279834,0.14
279835,0.02
279840,0.03
279847,0.1
279852,0.01
279854,0.02
279856,0.06
279859,0.1
279862,0.02
279876,0.09
279878,0.1
279889,0.1
279894,0.08
279897,0.05
279903,0.04
279904,0.03
279906,0.11
279909,0.07
279922,0.18
279925,0.02
279939,0.15
279940,0.09
279942,0.24
279948,0.01
279952,0.01
279960,0.07
279968,0.03
279969,0.11
279977,0.18
279980,0.07
279994,0.08
279997,0.17
279998,0.2
280007,0.02
280009,0.27
280010,0.25
280020,0.0
280021,0.01
280022,0.07
280052,0.01
280058,0.08
280074,0.19
280076,0.03
280085,0.22
280091,0.09
280095,0.02
280107,0.14
280116,0.19
280140,0.17
280144,0.24
280156,0.02
280177,0.01
280191,0.01
280205,0.07
280226,0.13
280230,0.07
280234,0.01
280264,0.07
280274,0.03
280298,0.07
280299,0.1
280300,0.13
280301,0.06
280308,0.05
280317,0.01
280319,0.08
280322,0.04
280342,0.04
280348,0.18
280350,0.03
280353,0.1
280366,0.09
280372,0.06
280374,0.01
280376,0.25
280381,0.04
280384,0.01
280388,0.04
280397,0.17
280401,0.06
280409,0.04
280413,0.03
280422,0.12
280424,0.07
280426,0.1
280429,0.07
280430,0.19
280435,0.04
280444,0.06
280450,0.12
280455,0.17
280459,0.01
280462,0.15
280466,0.21
280470,0.12
280473,0.06
280517,0.13
280524,0.2
280527,0.03
280531,0.06
280548,0.03
280558,0.29
280563,0.05
280598,0.14
280599,0.1
280603,0.13
280607,0.03
280610,0.21
280612,0.14
280625,0.11
280631,0.0
280650,0.16
280653,0.45
280657,0.07
280669,0.03
280675,0.07
280679,0.14
280685,0.04
280691,0.12
280693,0.02
280706,0.04
280714,0.04
280719,0.2
280724,0.12
280725,0.11
280737,0.16
280738,0.12
280744,0.05
280746,0.33
280760,0.14
280772,0.16
280777,0.07
280784,0.14
280785,0.07
280791,0.04
280793,0.02
280794,0.04
280800,0.06
280805,0.13
280806,0.03
280815,0.15
280823,0.05
280831,0.08
280832,0.09
280841,0.07
280845,0.19
280846,0.01
280854,0.13
280857,0.04
280861,0.08
280862,0.1
280867,0.18
280877,0.08
280879,0.1
280890,0.03
280891,0.11
280903,0.35
280916,0.06
280929,0.0
280934,0.09
280941,0.18
280947,0.02
280962,0.01
280963,0.19
280966,0.04
280967,0.04
280971,0.3
281005,0.08
281007,0.18
281008,0.04
281009,0.01
281016,0.08
281024,0.15
281039,0.16
281045,0.02
281054,0.18
281055,0.02
281056,0.15
281068,0.07
281092,0.07
281094,0.01
281118,0.18
281133,0.05
281137,0.03
281164,0.08
281176,0.03
